latitude,longitude,species,H5N1,H5N2,H7N2,H7N8,timestamp,provenance,new_timestamp
46.520059,7.074947,Duck,0,0,1,0,3.01.6887,Livestock,3.01.2016
46.835312,7.485218,Chicken,0,0,0,1,3.10.6938,Livestock,3.10.2016
45.991983,9.388589,Common Chaffinch,0,1,0,0,1.11.6093,Wild,1.11.2016
46.579515,9.178842,House Sparrow,0,0,0,1,8.06.7254,Wild,8.06.2017
46.9533,7.949953,Blackbird,0,0,1,0,16.08.7302,Wild,16.08.2017
47.527049,10.235576,European Robin,1,0,0,0,13.08.7417,Wild,13.08.2017
47.368468,9.794757,Chicken,0,,,,29.11.7072,Livestock,29.11.2017
47.206504,7.909259,Blackbird,,0,0,,30.10.6559,Wild,30.10.2016
46.754075,10.030368,Goose,0,,0,,16.07.6274,Livestock,16.07.2016
47.543785,10.434595,Eurasian Magpie,0,0,0,1,16.04.6303,Wild,16.04.2016
47.297624,8.637873,Eurasian Blue Tit,,,,0,6.08.7014,Wild,6.08.2017
47.272677,9.876977,Barn Swallow,0,0,0,1,3.03.6624,Wild,3.03.2016
47.229808,9.681306,Eurasian Magpie,0,1,0,0,25.01.7394,Wild,25.01.2017
46.43159,6.86628,House Sparrow,0,1,0,0,7.05.6810,Wild,7.05.2016
45.854738,8.106487,House Sparrow,1,0,0,0,28.12.6647,Wild,28.12.2016
46.171965,7.791392,Great Tit,0,0,1,0,25.09.6020,Wild,25.09.2016
46.378768,7.637739,Goose,0,0,1,0,7.06.7136,Livestock,7.06.2017
47.113989,8.49545,Chicken,1,0,0,0,25.08.6255,Livestock,25.08.2016
46.671987,9.200083,Turkey,,,,,24.07.6280,Livestock,24.07.2016
47.723294,6.074221,Goose,0,1,0,0,30.10.6208,Livestock,30.10.2016
46.59287,6.264362,Duck,0,1,0,0,18.07.7048,Livestock,18.07.2017
47.729508,8.666139,Blackbird,0,0,0,,1.09.6658,Wild,1.09.2016
47.684954,6.429246,Blackbird,0,0,1,0,29.05.6287,Wild,29.05.2016
46.965725,10.184505,Goose,0,0,1,0,2.11.6631,Livestock,2.11.2016
47.761655,7.773542,European Robin,0,1,0,0,7.10.7151,Wild,7.10.2017
46.714759,6.179393,House Sparrow,0,0,1,0,10.12.6143,Wild,10.12.2016
46.158944,6.385821,Common Chaffinch,0,0,0,1,27.02.6598,Wild,27.02.2016
46.186557,8.443259,Chicken,,,,,22.08.5996,Livestock,22.08.2015
46.704593,6.497352,Goose,,,0,0,11.04.6300,Livestock,11.04.2016
46.188252,9.464164,Chicken,0,0,,,12.06.6250,Livestock,12.06.2016
46.360426,6.546602,Great Tit,0,0,1,0,10.02.6960,Wild,10.02.2016
45.852034,8.877095,Blackbird,0,,0,,18.04.6493,Wild,18.04.2016
47.673826,8.187167,House Sparrow,1,0,0,0,17.11.6525,Wild,17.11.2016
47.621987,7.434707,Turkey,0,1,0,0,6.09.6592,Livestock,6.09.2016
46.479926,7.747413,Eurasian Magpie,1,0,0,0,8.01.6375,Wild,8.01.2016
46.927738,8.932285,Goose,0,0,,0,15.11.7155,Livestock,15.11.2017
47.299558,8.662406,Blackbird,0,0,,0,30.10.6746,Wild,30.10.2016
47.417924,9.839927,Chicken,0,0,0,1,24.01.6925,Livestock,24.01.2016
47.553873,10.006433,European Robin,0,,,0,26.10.6369,Wild,26.10.2016
47.155674,9.549921,Goose,0,1,0,0,30.12.6532,Livestock,30.12.2016
46.051402,10.219616,Goose,0,0,1,0,28.10.7284,Livestock,28.10.2017
46.758065,7.79588,Goose,0,0,1,0,18.12.6477,Livestock,18.12.2016
47.271386,9.406189,European Robin,0,0,1,0,31.12.6837,Wild,31.12.2016
47.136722,7.283739,Duck,0,0,1,0,4.12.7216,Livestock,4.12.2017
47.432142,10.479547,Duck,,,0,0,4.02.6488,Livestock,4.02.2016
47.278754,9.716117,Common Chaffinch,,,0,0,21.11.7417,Wild,21.11.2017
45.999345,6.214389,Eurasian Blue Tit,0,0,1,0,21.08.6603,Wild,21.08.2016
47.371365,7.794138,Great Tit,0,1,0,0,12.12.6192,Wild,12.12.2016
47.283233,7.591199,House Sparrow,0,0,0,,30.04.6548,Wild,30.04.2016
47.025011,10.230433,Chicken,0,0,0,1,18.03.6915,Livestock,18.03.2016
47.318806,7.876167,Common Chaffinch,0,0,1,0,21.11.7417,Wild,21.11.2017
46.61764,7.483444,Goose,0,0,0,1,16.02.6215,Livestock,16.02.2016
46.481031,6.150453,Turkey,0,0,0,1,27.08.7193,Livestock,27.08.2017
47.741284,9.430213,Goose,1,0,0,0,4.10.6190,Livestock,4.10.2016
47.184896,9.020123,Turkey,,0,0,0,18.02.7340,Livestock,18.02.2017
46.167439,9.815521,Common Chaffinch,0,0,0,0,1.01.7002,Wild,1.01.2017
45.849025,10.417055,Eurasian Blue Tit,1,0,0,0,16.04.6070,Wild,16.04.2016
46.606198,8.18409,Chicken,0,,,,4.07.6242,Livestock,4.07.2016
47.101894,8.621486,Barn Swallow,0,1,0,0,11.09.7274,Wild,11.09.2017
46.475695,6.087164,Goose,1,0,0,0,30.08.7101,Livestock,30.08.2017
46.143651,9.29885,Turkey,,,,,20.10.6412,Livestock,20.10.2016
47.341959,6.059886,Duck,0,0,0,1,13.03.6233,Livestock,13.03.2016
46.626042,6.400081,House Sparrow,1,0,0,0,4.02.6839,Wild,4.02.2016
47.051696,8.432402,Goose,0,0,,0,13.07.6904,Livestock,13.07.2016
46.90397,8.77772,Barn Swallow,,0,0,,12.06.7139,Wild,12.06.2017
47.01953,6.971409,Great Tit,0,1,0,0,8.04.6930,Wild,8.04.2016
47.168701,7.434213,Eurasian Blue Tit,0,1,0,0,7.01.6234,Wild,7.01.2016
46.985347,7.728503,Eurasian Magpie,0,,,0,1.07.7059,Wild,1.07.2017
47.303404,8.067639,Turkey,0,1,0,0,13.04.6372,Livestock,13.04.2016
47.604542,7.61095,House Sparrow,0,1,0,0,2.10.7312,Wild,2.10.2017
46.640838,5.970031,House Sparrow,0,0,1,0,3.10.6423,Wild,3.10.2016
47.629354,9.832948,Chicken,0,0,0,1,17.01.7224,Livestock,17.01.2017
46.777242,6.418482,Turkey,0,0,0,1,7.03.6463,Livestock,7.03.2016
47.555692,6.757317,Eurasian Blue Tit,0,0,1,0,7.11.6401,Wild,7.11.2016
46.058735,6.448686,Chicken,0,0,0,1,18.10.6996,Livestock,18.10.2016
46.535211,10.014787,Chicken,0,1,0,0,18.08.6718,Livestock,18.08.2016
46.754219,10.315859,European Robin,0,1,0,0,16.02.7104,Wild,16.02.2017
46.544064,7.456163,Goose,0,,,0,2.01.6956,Livestock,2.01.2016
47.426987,9.481077,European Robin,1,0,0,0,31.03.6199,Wild,31.03.2016
47.736985,6.421136,Goose,0,0,0,0,25.08.6045,Livestock,25.08.2016
46.212069,10.189448,Goose,0,0,0,1,27.03.6852,Livestock,27.03.2016
46.544032,8.73335,Duck,0,0,1,0,22.03.7105,Livestock,22.03.2017
46.444602,9.325463,Turkey,0,0,0,1,29.07.6073,Livestock,29.07.2016
46.655358,7.682419,Great Tit,0,0,1,0,4.01.6372,Wild,4.01.2016
46.563572,6.616311,Chicken,,0,,0,7.02.6560,Livestock,7.02.2016
46.610655,9.531696,Great Tit,0,0,0,0,3.07.7295,Wild,3.07.2017
46.120383,9.921839,Chicken,0,1,0,0,20.12.6782,Livestock,20.12.2016
46.953262,8.510139,Turkey,0,1,0,0,19.04.5978,Livestock,19.04.2015
45.849257,10.316119,Goose,0,0,0,1,23.01.6128,Livestock,23.01.2016
46.287677,8.93979,European Robin,0,1,0,0,26.09.7214,Wild,26.09.2017
47.084337,9.16976,Common Chaffinch,1,0,0,0,8.05.7138,Wild,8.05.2017
45.939143,6.227599,Goose,0,1,0,0,24.12.6060,Livestock,24.12.2016
46.916202,8.791069,Common Chaffinch,0,0,0,1,9.02.6655,Wild,9.02.2016
46.89836,7.178239,European Robin,0,0,0,,1.03.6201,Wild,1.03.2016
47.31083,9.496723,Goose,0,0,0,,11.11.6942,Livestock,11.11.2016
46.641961,6.777814,Eurasian Magpie,0,1,0,0,29.01.6882,Wild,29.01.2016
47.736987,10.224707,European Robin,0,0,1,0,14.02.7291,Wild,14.02.2017
46.837897,10.039359,European Robin,,0,0,0,14.11.6453,Wild,14.11.2016
45.867253,9.867416,Eurasian Magpie,0,1,0,0,4.09.6543,Wild,4.09.2016
46.229044,9.578843,House Sparrow,0,,,0,8.02.5999,Wild,8.02.2015
46.332118,7.254974,House Sparrow,,,0,0,18.02.7340,Wild,18.02.2017
46.621403,7.796191,House Sparrow,0,0,0,1,26.01.7371,Wild,26.01.2017
47.35402,10.008356,Common Chaffinch,0,0,0,1,13.11.6171,Wild,13.11.2016
46.328579,6.449554,Blackbird,0,0,1,0,29.01.6905,Wild,29.01.2016
46.932732,10.485615,Duck,0,1,0,0,1.09.6330,Livestock,1.09.2016
46.604358,6.554732,Blackbird,0,0,0,,12.07.6061,Wild,12.07.2016
47.102012,8.317454,Chicken,0,1,0,0,7.06.6785,Livestock,7.06.2016
46.284069,10.109852,Barn Swallow,0,1,0,0,17.02.6989,Wild,17.02.2016
47.274845,8.098541,Barn Swallow,0,,,0,15.07.6671,Wild,15.07.2016
47.623724,9.620458,European Robin,0,0,1,0,26.04.6873,Wild,26.04.2016
47.290634,8.712704,House Sparrow,0,1,0,0,10.03.7378,Wild,10.03.2017
46.870485,10.220839,Great Tit,,0,0,0,30.12.6181,Wild,30.12.2016
47.415537,9.463481,House Sparrow,,,,,17.11.6689,Wild,17.11.2016
47.763814,6.595657,Chicken,0,0,1,0,25.10.6602,Livestock,25.10.2016
46.311055,6.105686,Goose,0,,,0,22.10.6202,Livestock,22.10.2016
47.056292,9.97202,Goose,1,0,0,0,6.02.6045,Livestock,6.02.2016
47.218706,9.661006,Common Chaffinch,0,0,0,0,24.03.7341,Wild,24.03.2017
46.044806,10.393054,Turkey,0,0,0,1,28.11.6439,Livestock,28.11.2016
46.406553,10.239302,Barn Swallow,1,0,0,0,16.01.6896,Wild,16.01.2016
46.290695,7.757758,Common Chaffinch,,,0,0,15.06.6978,Wild,15.06.2016
46.467184,7.078112,Common Chaffinch,0,,0,0,18.09.6834,Wild,18.09.2016
47.298582,8.923264,Eurasian Magpie,0,1,0,0,12.07.6061,Wild,12.07.2016
46.49162,7.637907,Turkey,1,0,0,0,31.12.7352,Livestock,31.12.2017
47.31272,8.032833,Duck,,,,0,27.09.7332,Livestock,27.09.2017
46.497963,6.767468,Turkey,0,1,0,0,31.03.6012,Livestock,31.03.2016
47.784368,8.798507,Eurasian Magpie,0,0,1,0,16.02.6730,Wild,16.02.2016
46.934368,9.430007,Goose,0,0,0,1,17.06.6020,Livestock,17.06.2016
47.36482,8.423211,Common Chaffinch,0,0,1,0,28.06.6308,Wild,28.06.2016
46.505239,7.903554,Eurasian Magpie,0,0,0,1,26.05.6402,Wild,26.05.2016
46.256102,7.023824,Goose,0,1,0,0,29.03.6104,Livestock,29.03.2016
46.584884,9.412133,Chicken,0,1,0,0,24.12.7159,Livestock,24.12.2017
46.372236,7.513042,Chicken,0,0,1,0,28.08.6655,Livestock,28.08.2016
46.692195,7.311473,Goose,0,0,1,0,1.07.7036,Livestock,1.07.2017
46.07477,7.937262,Common Chaffinch,0,,,,13.06.6181,Wild,13.06.2016
47.244268,7.069992,Chicken,0,0,1,0,18.02.6966,Livestock,18.02.2016
45.898889,9.813413,Common Chaffinch,,0,,0,16.01.7106,Wild,16.01.2017
47.591392,8.373544,House Sparrow,0,,0,,25.11.7069,Wild,25.11.2017
46.868321,7.785847,Goose,,0,0,0,20.01.6758,Livestock,20.01.2016
47.298451,10.123652,Chicken,,,0,,16.10.6619,Livestock,16.10.2016
47.051511,6.43263,European Robin,0,0,1,0,3.08.6053,Wild,3.08.2016
46.425444,7.942941,Goose,0,1,0,0,22.10.6366,Livestock,22.10.2016
46.434872,8.373948,House Sparrow,0,1,0,0,9.10.7223,Wild,9.10.2017
47.098529,9.058419,Chicken,,0,0,,29.12.6250,Livestock,29.12.2016
47.079607,6.947352,Turkey,0,0,0,1,7.08.6056,Livestock,7.08.2016
46.602484,6.857774,Turkey,0,0,0,1,12.06.6063,Livestock,12.06.2016
46.81828,9.350067,Eurasian Blue Tit,0,0,1,0,15.08.6131,Wild,15.08.2016
47.6435,7.673506,Great Tit,0,0,0,1,27.03.6219,Wild,27.03.2016
45.870517,9.222033,Common Chaffinch,0,,0,0,16.11.6899,Wild,16.11.2016
47.495956,10.169295,Duck,0,1,0,0,30.04.6243,Livestock,30.04.2016
46.648003,7.270602,Barn Swallow,,0,,,10.07.6714,Wild,10.07.2016
47.081695,7.412829,European Robin,1,0,0,0,8.06.6411,Wild,8.06.2016
46.346021,7.295489,Eurasian Magpie,0,0,0,1,16.02.7104,Wild,16.02.2017
46.291635,10.183342,European Robin,,0,,,6.08.6125,Wild,6.08.2016
46.219373,9.45805,European Robin,0,0,0,1,8.04.7117,Wild,8.04.2017
46.574902,8.627671,Turkey,0,0,0,1,20.01.6922,Livestock,20.01.2016
45.842863,8.949837,Barn Swallow,,,0,,17.06.6043,Wild,17.06.2016
46.627787,10.469336,Turkey,,0,,0,30.03.6573,Livestock,30.03.2016
46.547099,7.38859,Chicken,0,1,0,0,3.04.6271,Livestock,3.04.2016
47.607034,7.647581,Duck,0,1,0,0,7.02.6537,Livestock,7.02.2016
46.105956,7.180338,Duck,0,0,0,1,20.06.6958,Livestock,20.06.2016
45.85059,6.22731,Turkey,1,0,0,0,18.09.6998,Livestock,18.09.2016
46.22935,7.536456,Duck,,,0,,6.10.7010,Livestock,6.10.2017
47.186044,7.032262,Chicken,0,0,1,0,30.12.6227,Livestock,30.12.2016
47.623658,8.031136,Barn Swallow,0,0,1,0,10.12.6143,Wild,10.12.2016
46.618529,7.222627,Turkey,0,0,1,0,20.07.6956,Livestock,20.07.2016
47.529947,8.008276,Eurasian Magpie,0,1,0,0,19.08.5970,Wild,19.08.2015
46.583222,8.071177,Blackbird,0,1,0,0,6.08.7014,Wild,6.08.2017
47.125512,7.645459,Eurasian Magpie,0,0,1,0,29.03.6642,Wild,29.03.2016
46.263885,7.800253,Turkey,,0,,0,15.03.7030,Livestock,15.03.2017
46.418567,6.763192,Common Chaffinch,0,1,0,0,22.06.7381,Wild,22.06.2017
46.060349,9.273253,Great Tit,0,1,0,0,21.02.7366,Wild,21.02.2017
47.506466,6.453737,Eurasian Magpie,0,1,0,0,25.04.6778,Wild,25.04.2016
47.076934,10.40323,Chicken,0,1,0,0,21.07.6044,Livestock,21.07.2016
47.555689,6.783903,Duck,1,0,0,0,20.07.6651,Livestock,20.07.2016
46.485655,6.120909,Chicken,,,,,13.12.6215,Livestock,13.12.2016
46.99711,9.856017,Chicken,0,0,0,1,27.10.6510,Livestock,27.10.2016
46.979995,9.697808,Great Tit,0,0,1,0,30.12.6017,Wild,30.12.2016
46.220966,6.205528,Goose,,,0,0,27.01.7161,Livestock,27.01.2017
46.293596,8.593361,Chicken,1,0,0,0,20.07.6651,Livestock,20.07.2016
47.129875,7.813247,Turkey,1,0,0,0,14.04.6723,Livestock,14.04.2016
46.913267,8.222593,Goose,1,0,0,0,12.03.7309,Livestock,12.03.2017
47.372844,9.863966,House Sparrow,0,0,0,1,14.12.7035,Wild,14.12.2017
47.332276,7.389556,Duck,0,1,0,0,19.11.7158,Livestock,19.11.2017
47.767273,8.042726,Goose,0,0,0,1,3.12.6934,Livestock,3.12.2016
45.863131,9.595639,Chicken,0,0,1,0,6.06.6503,Livestock,6.06.2016
46.698674,7.032336,Common Chaffinch,0,1,0,0,9.11.7198,Wild,9.11.2017
46.430882,9.002403,Eurasian Blue Tit,,,0,,15.01.7152,Wild,15.01.2017
47.357381,6.434297,House Sparrow,0,0,0,1,11.09.6103,Wild,11.09.2016
46.093225,9.01517,Chicken,0,0,0,1,15.06.6322,Livestock,15.06.2016
45.971595,8.29969,Duck,0,1,0,0,9.02.6140,Livestock,9.02.2016
45.879947,9.657986,Duck,1,0,0,0,3.08.6614,Livestock,3.08.2016
46.366041,7.354539,Chicken,0,0,1,0,14.11.7342,Livestock,14.11.2017
46.227395,8.506571,Blackbird,0,0,1,0,7.04.6274,Wild,7.04.2016
46.25208,5.959041,Blackbird,,,,,15.05.6816,Wild,15.05.2016
45.98467,7.012172,Chicken,0,0,0,1,25.10.6415,Livestock,25.10.2016
47.798239,9.738376,Eurasian Blue Tit,,,,,3.07.6803,Wild,3.07.2016
46.81884,9.049455,Duck,1,0,0,0,7.10.6941,Livestock,7.10.2016
47.678647,9.342447,Duck,0,0,0,,3.09.6192,Livestock,3.09.2016
47.71566,8.619035,House Sparrow,0,0,0,1,11.09.6618,Wild,11.09.2016
47.337716,8.40626,European Robin,,,0,0,6.06.6644,Wild,6.06.2016
47.690734,7.861939,Duck,1,0,0,0,1.06.5985,Livestock,1.06.2015
47.433758,7.607635,Turkey,0,0,0,,28.10.6277,Livestock,28.10.2016
45.911299,8.169396,Goose,,,,,4.06.6198,Livestock,4.06.2016
46.989697,6.18774,Chicken,1,0,0,0,7.07.6104,Livestock,7.07.2016
46.631085,10.403607,Blackbird,0,0,,,4.06.6877,Wild,4.06.2016
46.808215,9.740574,Chicken,1,0,0,0,6.05.6154,Livestock,6.05.2016
46.931465,10.212343,Goose,0,0,0,1,7.09.6920,Livestock,7.09.2016
47.469867,10.317956,Great Tit,0,,,0,9.02.7334,Wild,9.02.2017
46.666319,9.158817,Goose,0,0,0,1,25.03.7318,Livestock,25.03.2017
46.143532,6.26058,Turkey,0,0,0,1,2.08.6099,Livestock,2.08.2016
45.881504,7.320482,Common Chaffinch,0,0,,0,12.01.7221,Wild,12.01.2017
45.9142,7.377969,Duck,0,0,1,0,11.10.7154,Livestock,11.10.2017
46.2066,6.925545,Chicken,0,0,1,0,28.05.7363,Livestock,28.05.2017
46.463339,9.665028,House Sparrow,0,,0,0,20.11.7112,Wild,20.11.2017
45.899121,8.813937,House Sparrow,,,0,0,25.09.7119,Wild,25.09.2017
47.219549,10.238939,Duck,0,0,1,0,29.03.6455,Livestock,29.03.2016
46.349296,7.572293,Duck,0,0,0,0,7.03.6299,Livestock,7.03.2016
47.478386,6.004706,Barn Swallow,0,0,0,1,30.05.7130,Wild,30.05.2017
46.489445,6.525573,Barn Swallow,0,0,0,1,15.01.7270,Wild,15.01.2017
46.3877,6.984505,Great Tit,0,1,0,0,29.05.6802,Wild,29.05.2016
46.19355,7.534301,Eurasian Blue Tit,0,0,0,1,4.05.7135,Wild,4.05.2017
47.346377,10.208091,Common Chaffinch,,0,0,0,11.04.7002,Wild,11.04.2017
47.269417,9.812822,Turkey,,,0,0,24.09.6627,Livestock,24.09.2016
47.48857,10.208079,House Sparrow,0,,0,,21.02.7412,Wild,21.02.2017
46.864229,9.508388,Blackbird,1,0,0,0,31.08.6845,Wild,31.08.2016
46.663328,8.313006,Eurasian Magpie,0,0,1,0,4.11.6844,Wild,4.11.2016
47.614553,7.833561,Eurasian Magpie,0,1,0,0,15.04.6444,Wild,15.04.2016
46.214835,9.733876,Duck,,,,,24.12.6060,Livestock,24.12.2016
47.007868,9.018857,House Sparrow,0,0,0,1,6.06.6995,Wild,6.06.2016
47.706284,8.661291,Barn Swallow,0,0,,0,21.12.7064,Wild,21.12.2017
47.324467,6.894831,European Robin,0,0,1,0,25.09.6886,Wild,25.09.2016
46.9374,10.141098,Goose,0,0,,,19.09.6788,Livestock,19.09.2016
46.828266,7.041363,Barn Swallow,0,0,0,1,29.06.7128,Wild,29.06.2017
46.091977,8.65873,Blackbird,1,0,0,0,6.05.7348,Wild,6.05.2017
47.058412,7.955789,Eurasian Magpie,0,,0,0,4.10.7384,Wild,4.10.2017
47.383143,6.839839,Barn Swallow,0,1,0,0,18.04.6375,Wild,18.04.2016
47.281423,10.2935,European Robin,,0,,0,29.10.6933,Wild,29.10.2016
46.845938,6.366411,European Robin,1,0,0,0,14.10.7180,Wild,14.10.2017
46.980501,8.546,European Robin,1,0,0,0,23.06.7358,Wild,23.06.2017
47.369898,7.000571,Eurasian Blue Tit,0,1,0,0,23.08.5973,Wild,23.08.2015
45.846502,7.46408,Common Chaffinch,0,0,0,1,8.10.6754,Wild,8.10.2016
47.207102,9.125685,Goose,1,0,0,0,2.03.6834,Livestock,2.03.2016
47.481313,7.644223,Goose,1,0,0,0,19.03.7361,Livestock,19.03.2017
46.373743,6.102235,Turkey,1,0,0,0,6.04.6461,Livestock,6.04.2016
46.370968,6.145733,Great Tit,,,0,0,23.12.6972,Wild,23.12.2016
45.824737,6.02536,Barn Swallow,0,1,0,0,24.08.6301,Wild,24.08.2016
47.757682,8.76029,Duck,0,0,1,0,31.07.7385,Livestock,31.07.2017
46.430855,9.259913,Eurasian Blue Tit,1,0,0,0,18.05.6747,Wild,18.05.2016
46.250195,8.15711,Turkey,0,0,1,0,5.04.6530,Livestock,5.04.2016
47.315982,10.00823,Goose,,0,0,,23.04.6706,Livestock,23.04.2016
46.43543,6.142748,Goose,1,0,0,0,5.04.5992,Livestock,5.04.2015
47.199822,9.459045,Duck,1,0,0,0,18.02.7176,Livestock,18.02.2017
46.561791,7.436181,Great Tit,0,,,0,15.07.6648,Wild,15.07.2016
47.506247,6.985919,Goose,1,0,0,0,15.11.6594,Livestock,15.11.2016
46.480138,9.818118,Eurasian Magpie,0,1,0,0,28.07.6470,Wild,28.07.2016
46.112584,6.250208,Eurasian Magpie,0,0,0,1,11.11.6240,Wild,11.11.2016
46.89002,6.098084,Goose,0,,0,,12.01.6870,Livestock,12.01.2016
46.320355,7.928515,Chicken,0,0,1,0,2.10.7335,Livestock,2.10.2017
46.88028,8.116676,Turkey,1,0,0,0,25.06.6938,Livestock,25.06.2016
47.684482,7.877165,Goose,0,1,0,0,13.04.6185,Livestock,13.04.2016
47.67869,9.963766,Common Chaffinch,0,0,1,0,9.04.6743,Wild,9.04.2016
47.658682,9.6815,Eurasian Magpie,1,0,0,0,18.05.6911,Wild,18.05.2016
47.182401,7.369767,House Sparrow,0,,,,19.07.6838,Wild,19.07.2016
47.346211,7.205692,Chicken,0,0,0,1,19.07.6464,Livestock,19.07.2016
45.881616,9.225679,European Robin,0,0,0,1,2.05.6994,Wild,2.05.2016
46.442609,8.470016,Common Chaffinch,0,1,0,0,2.10.6446,Wild,2.10.2016
46.774507,7.15993,Eurasian Magpie,,,0,0,26.08.6209,Wild,26.08.2016
46.104864,9.051366,Duck,1,0,0,0,27.03.6734,Livestock,27.03.2016
47.639441,9.828855,Blackbird,,,0,0,10.07.7370,Wild,10.07.2017
47.597242,5.980414,Duck,1,0,0,0,18.06.6512,Livestock,18.06.2016
46.741257,7.281021,Turkey,0,1,0,0,25.09.6184,Livestock,25.09.2016
46.341944,8.836115,Goose,0,0,0,,15.07.6343,Livestock,15.07.2016
47.564789,7.453245,Goose,1,0,0,0,26.06.6751,Livestock,26.06.2016
46.977862,6.397609,Great Tit,,,0,0,8.08.6922,Wild,8.08.2016
46.577595,8.754471,Duck,1,0,0,0,2.11.6795,Livestock,2.11.2016
46.873837,8.830246,European Robin,0,0,0,1,8.11.6378,Wild,8.11.2016
45.910161,6.485035,European Robin,0,,,0,28.12.6788,Wild,28.12.2016
46.333823,8.10134,Eurasian Blue Tit,0,0,0,,23.09.5971,Wild,23.09.2015
46.214707,7.940394,Barn Swallow,0,0,,0,30.12.6696,Wild,30.12.2016
47.358497,6.733981,Eurasian Blue Tit,0,,0,0,2.08.6309,Wild,2.08.2016
47.24996,6.160505,Eurasian Blue Tit,0,0,0,1,28.10.6979,Wild,28.10.2016
46.144725,9.710712,Chicken,0,0,0,1,26.03.6406,Livestock,26.03.2016
47.024102,7.37586,Blackbird,0,0,1,0,7.06.7159,Wild,7.06.2017
45.993669,6.270487,Turkey,0,,,0,3.11.7428,Livestock,3.11.2017
47.684724,6.498754,Duck,0,0,1,0,24.07.6444,Livestock,24.07.2016
46.599026,8.844274,Chicken,1,0,0,0,13.02.7032,Livestock,13.02.2017
46.979351,7.370514,Barn Swallow,0,0,1,0,10.06.7349,Wild,10.06.2017
47.78203,7.020408,Great Tit,0,0,,,17.04.6047,Wild,17.04.2016
46.016188,9.956916,House Sparrow,,0,0,0,17.07.6766,Wild,17.07.2016
47.427681,7.26034,Turkey,,,,0,13.12.6543,Livestock,13.12.2016
46.149142,9.408832,Eurasian Magpie,0,0,0,1,4.07.7436,Wild,4.07.2017
46.461192,9.847403,Goose,0,0,0,1,9.10.6731,Livestock,9.10.2016
47.248515,9.002773,Great Tit,,,0,,24.12.6270,Wild,24.12.2016
46.898993,7.614899,Turkey,0,0,1,0,1.08.6660,Livestock,1.08.2016
46.903911,8.27207,Eurasian Blue Tit,1,0,0,0,9.12.6727,Wild,9.12.2016
46.721987,7.408783,Duck,,,,,30.05.6569,Livestock,30.05.2016
45.930305,8.799419,House Sparrow,0,0,0,0,23.08.6980,Wild,23.08.2016
47.534478,10.405714,House Sparrow,,0,0,,22.01.7040,Wild,22.01.2017
46.501408,7.677848,Chicken,1,0,0,0,10.05.6367,Livestock,10.05.2016
47.532674,6.414891,Common Chaffinch,,,0,0,12.02.6212,Wild,12.02.2016
46.09566,8.099656,Duck,,,0,0,12.03.6256,Livestock,12.03.2016
47.677026,8.862541,Eurasian Magpie,,0,,,11.08.7158,Wild,11.08.2017
45.98992,7.670115,European Robin,0,0,0,,14.09.6503,Wild,14.09.2016
46.157893,9.495509,Chicken,0,0,0,1,6.02.7262,Livestock,6.02.2017
47.128726,9.0507,Common Chaffinch,0,0,1,0,18.01.6335,Wild,18.01.2016
47.231755,8.361517,House Sparrow,,,,0,6.05.6715,Wild,6.05.2016
46.939372,10.015259,Chicken,,0,,0,31.08.7406,Livestock,31.08.2017
46.266254,7.166322,Barn Swallow,1,0,0,0,16.11.6571,Wild,16.11.2016
45.942405,7.682458,Chicken,0,0,0,,15.08.6459,Livestock,15.08.2016
46.645105,8.978187,Blackbird,0,0,0,0,28.10.6441,Wild,28.10.2016
46.667154,7.559008,Turkey,0,,0,,7.08.6079,Livestock,7.08.2016
46.343304,10.489953,Blackbird,1,0,0,0,19.07.6346,Wild,19.07.2016
46.294206,6.241436,Turkey,,,0,,24.12.7136,Livestock,24.12.2017
46.400576,6.245966,Turkey,0,0,0,1,11.04.6090,Livestock,11.04.2016
47.467529,7.326928,Eurasian Blue Tit,0,0,0,1,3.10.6938,Wild,3.10.2016
47.266173,6.639836,Eurasian Blue Tit,0,0,0,1,1.03.7372,Wild,1.03.2017
47.069803,8.864935,Common Chaffinch,0,0,0,1,3.06.6782,Wild,3.06.2016
46.332477,7.231476,Chicken,0,,,0,10.04.7189,Livestock,10.04.2017
47.53479,10.267192,Great Tit,0,0,1,0,5.12.6491,Wild,5.12.2016
47.215695,8.765505,Turkey,0,0,0,1,14.11.6804,Livestock,14.11.2016
47.394306,8.457968,Goose,0,,,0,18.10.6340,Livestock,18.10.2016
46.155108,8.08139,House Sparrow,0,,0,,10.08.6502,Wild,10.08.2016
46.249717,9.763748,Turkey,0,,0,,30.12.6883,Livestock,30.12.2016
46.811828,9.987834,Turkey,0,1,0,0,13.05.7095,Livestock,13.05.2017
47.747848,8.026452,Great Tit,,,0,0,27.10.5995,Wild,27.10.2015
47.735741,8.962337,Eurasian Blue Tit,0,0,0,1,29.01.7397,Wild,29.01.2017
46.092252,8.968765,House Sparrow,0,0,0,1,10.04.6838,Wild,10.04.2016
47.048116,7.012357,Turkey,1,0,0,0,24.05.6120,Livestock,24.05.2016
46.584256,6.398717,Goose,0,1,0,0,6.06.7018,Livestock,6.06.2017
47.05359,8.552217,Blackbird,,,,,9.11.6519,Wild,9.11.2016
46.504201,8.044222,Common Chaffinch,0,0,0,1,21.02.6500,Wild,21.02.2016
